OrderID,OrderDate,CustomerID,ProductID,Region,Quantity,Discount,DeliveryDays,Rating
O01493,17-04-2025,C0171,P007,West,10,0,6,1
O01494,19-11-2025,C0093,P006,East,9,10,2,4
O01495,25-11-2024,C0112,P006,North,7,5,6,1
O01496,04-01-2024,C0048,P003,East,1,5,5,1
O01497,15-05-2024,C0141,P010,East,10,10,5,3
O01498,27-08-2024,C0023,P006,West,5,15,6,4
O01499,05-12-2024,C0385,P001,South,3,0,2,4
O01500,10-03-2025,C0118,P007,West,7,10,2,4
O01501,13-06-2025,C0127,P001,South,5,5,5,1
O01502,11-01-2025,C0497,P005,West,4,20,7,3
O01503,27-04-2025,C0098,P007,West,10,15,2,4
O01504,26-02-2025,C0067,P005,West,7,20,1,3
O01505,26-02-2024,C0119,P001,North,6,0,5,2
O01506,19-05-2024,C0028,P008,East,4,15,7,5
O01507,13-09-2024,C0244,P003,West,10,0,7,3
O01508,08-06-2025,C0329,P007,West,2,5,6,4
O01509,15-11-2025,C0155,P007,North,9,15,5,4
O01510,14-10-2025,C0328,P002,North,1,0,3,4
O01511,23-01-2025,C0319,P006,East,9,5,7,3
O01512,30-01-2024,C0269,P010,West,3,10,3,3
O01513,06-09-2025,C0073,P007,North,8,10,5,1
O01514,04-03-2024,C0211,P005,North,6,0,2,2
O01515,02-05-2024,C0335,P008,West,3,20,1,2
O01516,19-03-2025,C0478,P002,East,8,20,5,1
O01517,31-05-2024,C0320,P007,West,8,10,2,1
O01518,10-11-2024,C0278,P004,West,8,0,1,5
O01519,05-08-2025,C0226,P001,East,6,0,4,5
O01520,15-05-2024,C0021,P005,East,7,20,7,4
O01521,26-11-2025,C0318,P010,East,1,0,5,2
O01522,22-01-2025,C0185,P010,West,2,0,1,3
O01523,01-03-2024,C0184,P009,North,1,15,6,5
O01524,01-07-2025,C0166,P004,West,3,10,4,5
O01525,25-05-2025,C0278,P006,South,7,10,1,5
O01526,12-06-2025,C0256,P005,North,8,15,2,2
O01527,28-11-2025,C0081,P006,South,8,0,7,5
O01528,30-07-2024,C0384,P010,North,4,20,3,1
O01529,21-07-2025,C0066,P002,East,8,15,1,1
O01530,25-04-2025,C0266,P001,West,3,20,2,2
O01531,25-10-2024,C0054,P004,North,5,0,2,5
O01532,08-06-2025,C0301,P003,South,8,20,6,1
O01533,13-08-2025,C0085,P004,East,3,20,2,4
O01534,15-09-2025,C0301,P009,West,6,15,5,1
O01535,29-02-2024,C0029,P003,East,7,15,6,3
O01536,14-03-2025,C0468,P010,South,9,15,1,2
O01537,08-07-2025,C0380,P004,West,7,15,4,1
O01538,21-07-2025,C0003,P003,North,10,20,6,3
O01539,29-03-2024,C0499,P002,South,4,0,6,1
O01540,20-02-2024,C0198,P001,South,9,20,4,1
O01541,12-03-2024,C0062,P010,East,10,20,5,2
O01542,06-06-2025,C0446,P003,West,10,0,5,5
O01543,12-08-2025,C0100,P008,North,2,10,6,2
O01544,09-09-2025,C0197,P003,South,2,5,3,3
O01545,28-05-2024,C0390,P003,South,9,15,6,1
O01546,03-06-2025,C0438,P008,North,9,15,1,3
O01547,25-01-2024,C0025,P007,North,1,10,3,5
O01548,05-08-2024,C0473,P007,North,10,20,4,2
O01549,29-05-2024,C0451,P006,West,1,20,4,5
O01550,13-08-2025,C0211,P004,East,2,20,7,1
O01551,07-06-2024,C0312,P009,South,2,5,7,5
O01552,27-08-2024,C0420,P008,South,9,0,6,3
O01553,06-09-2024,C0024,P002,West,6,5,3,3
O01554,07-06-2025,C0400,P008,South,5,15,2,3
O01555,27-03-2024,C0194,P007,South,10,10,4,4
O01556,16-04-2024,C0259,P001,East,8,20,1,2
O01557,31-10-2024,C0167,P002,East,2,0,6,4
O01558,26-12-2024,C0343,P004,West,10,15,4,1
O01559,15-06-2025,C0024,P004,East,3,5,3,5
O01560,17-10-2024,C0374,P002,East,7,20,2,5
O01561,24-04-2025,C0016,P008,South,3,20,3,4
O01562,04-03-2024,C0380,P007,West,5,0,5,1
O01563,06-07-2024,C0032,P005,South,9,10,1,4
O01564,14-02-2024,C0261,P004,West,7,20,5,4
O01565,22-07-2024,C0172,P002,South,4,10,4,2
O01566,23-03-2025,C0468,P010,North,7,20,2,2
O01567,10-10-2024,C0313,P006,North,7,0,6,1
O01568,15-04-2025,C0040,P004,West,1,20,1,4
O01569,22-09-2024,C0271,P008,West,2,10,4,5
O01570,09-03-2024,C0426,P004,East,10,5,7,4
O01571,11-05-2024,C0306,P001,West,5,15,5,5
O01572,22-07-2025,C0106,P007,North,7,10,2,5
O01573,06-04-2025,C0416,P005,West,10,10,6,4
O01574,19-02-2025,C0300,P005,East,8,5,3,5
O01575,07-03-2025,C0287,P008,East,7,0,6,5
O01576,11-05-2025,C0120,P003,North,3,10,4,3
O01577,10-02-2025,C0224,P008,North,8,15,5,1
O01578,10-10-2025,C0300,P002,East,10,0,7,2
O01579,07-02-2024,C0303,P006,West,1,0,6,5
O01580,05-02-2025,C0212,P004,East,9,5,1,2
O01581,12-09-2024,C0054,P005,East,9,0,2,4
O01582,09-11-2024,C0483,P009,North,4,20,1,2
O01583,15-09-2025,C0277,P004,South,5,5,6,4
O01584,08-11-2024,C0425,P005,East,2,0,1,4
O01585,15-07-2024,C0219,P010,West,5,15,7,4
O01586,29-03-2024,C0479,P009,South,7,10,3,1
O01587,09-01-2024,C0079,P003,South,7,20,1,4
O01588,27-05-2024,C0180,P001,East,8,0,2,2
O01589,16-01-2025,C0307,P007,South,3,5,6,2
O01590,05-06-2025,C0018,P006,North,4,20,4,1
O01591,31-01-2025,C0382,P007,South,4,15,7,1
O01592,24-08-2025,C0415,P006,South,4,15,7,1
O01593,04-04-2025,C0097,P008,North,2,10,6,1
O01594,05-05-2024,C0217,P003,South,4,15,5,5
O01595,04-04-2025,C0399,P009,East,8,5,4,2
O01596,17-09-2024,C0142,P004,West,3,15,3,2
O01597,26-05-2024,C0241,P008,North,4,10,5,1
O01598,11-07-2024,C0409,P010,East,8,20,1,2
O01599,01-04-2025,C0302,P005,North,8,0,5,5
O01600,11-02-2025,C0379,P001,East,8,15,3,5
O01601,30-09-2025,C0338,P004,East,5,20,6,1
O01602,13-12-2025,C0459,P007,South,8,15,3,4
O01603,24-11-2025,C0285,P010,South,7,5,1,3
O01604,10-02-2025,C0391,P003,South,6,10,6,5
O01605,29-04-2025,C0471,P009,South,9,0,3,5
O01606,12-03-2024,C0452,P009,West,2,0,2,1
O01607,30-10-2025,C0299,P004,West,8,0,6,2
O01608,06-09-2024,C0096,P004,East,2,10,6,3
O01609,13-11-2025,C0416,P007,South,7,20,1,2
O01610,29-03-2024,C0369,P002,West,7,0,6,1
O01611,06-10-2024,C0002,P003,North,5,10,7,2
O01612,29-01-2024,C0205,P004,North,2,20,5,5
O01613,09-01-2025,C0393,P004,West,5,0,1,1
O01614,04-05-2025,C0346,P005,West,8,10,1,1
O01615,22-07-2024,C0396,P007,West,3,5,4,1
O01616,12-03-2024,C0045,P001,North,6,15,7,3
O01617,08-02-2024,C0135,P005,North,10,15,3,2
O01618,23-03-2024,C0030,P008,South,1,20,7,5
O01619,09-04-2024,C0037,P008,South,3,20,6,2
O01620,27-06-2025,C0008,P010,West,2,20,3,4
O01621,17-08-2024,C0474,P003,West,1,10,7,3
O01622,21-09-2024,C0467,P005,East,4,15,1,5
O01623,05-05-2025,C0287,P007,East,6,0,1,3
O01624,13-06-2025,C0071,P001,North,9,10,3,5
O01625,28-11-2024,C0037,P008,South,7,15,2,5
O01626,27-04-2024,C0362,P004,West,7,20,5,3
O01627,19-02-2025,C0140,P005,South,3,15,7,4
O01628,09-02-2024,C0362,P001,East,5,0,7,1
O01629,23-11-2025,C0104,P008,East,6,5,3,4
O01630,17-10-2024,C0284,P001,North,9,15,7,4
O01631,16-05-2024,C0138,P010,South,3,5,4,2
O01632,03-11-2024,C0077,P006,West,5,15,4,2
O01633,30-10-2025,C0041,P009,North,3,0,7,2
O01634,02-06-2025,C0297,P010,West,1,10,6,2
O01635,21-02-2025,C0352,P001,West,2,10,1,3
O01636,16-09-2024,C0461,P008,North,3,20,3,5
O01637,17-06-2024,C0265,P001,East,1,10,4,2
O01638,06-01-2024,C0121,P007,North,1,0,6,3
O01639,19-07-2025,C0470,P007,West,1,20,7,4
O01640,14-10-2025,C0179,P008,West,3,15,3,4
O01641,17-09-2025,C0035,P006,South,1,15,4,3
O01642,26-03-2024,C0037,P010,North,1,5,3,5
O01643,20-06-2024,C0292,P008,North,6,0,4,2
O01644,03-10-2025,C0452,P003,South,3,15,7,4
O01645,26-05-2024,C0044,P005,South,5,20,4,2
O01646,02-03-2024,C0408,P002,West,5,10,3,5
O01647,11-06-2024,C0001,P001,North,10,15,6,2
O01648,12-08-2024,C0031,P006,East,9,15,6,5
O01649,06-01-2024,C0021,P002,East,1,20,3,2
O01650,21-06-2024,C0312,P003,West,1,5,4,2
O01651,23-04-2025,C0290,P009,South,10,20,5,5
O01652,18-11-2024,C0266,P002,North,1,5,3,3
O01653,06-02-2025,C0008,P004,West,8,20,7,5
O01654,09-07-2025,C0351,P010,West,7,10,5,3
O01655,23-09-2024,C0063,P007,North,2,10,4,4
O01656,17-02-2024,C0095,P005,South,10,5,4,2
O01657,15-07-2025,C0223,P001,North,7,15,4,3
O01658,07-12-2025,C0067,P008,East,4,20,2,3
O01659,27-03-2024,C0344,P002,South,6,10,6,1
O01660,15-09-2025,C0053,P009,East,6,10,2,4
O01661,03-05-2025,C0493,P004,North,8,20,3,5
O01662,19-05-2024,C0257,P010,East,4,0,7,3
O01663,11-06-2025,C0186,P007,South,7,20,1,4
O01664,08-04-2025,C0153,P008,East,3,20,7,2
O01665,22-02-2025,C0335,P005,South,2,0,4,4
O01666,07-01-2025,C0252,P007,West,1,0,1,5
O01667,26-07-2024,C0043,P009,West,5,5,4,3
O01668,25-01-2024,C0386,P001,West,8,20,1,4
O01669,14-10-2025,C0461,P003,North,10,5,1,4
O01670,11-05-2024,C0289,P003,East,5,5,3,1
O01671,19-01-2025,C0075,P009,North,8,5,3,4
O01672,03-01-2024,C0187,P005,South,5,15,1,3
O01673,19-01-2025,C0037,P003,South,9,10,7,4
O01674,10-03-2025,C0309,P007,West,8,0,4,1
O01675,11-08-2024,C0387,P005,East,8,10,7,4
O01676,01-08-2025,C0043,P009,South,3,20,1,1
O01677,10-08-2024,C0274,P003,West,2,20,1,4
O01678,05-03-2025,C0085,P007,West,4,5,6,4
O01679,29-11-2024,C0197,P008,East,1,15,2,5
O01680,29-11-2025,C0194,P009,East,9,0,7,3
O01681,12-08-2025,C0190,P001,North,10,0,4,3
O01682,06-10-2024,C0053,P005,North,8,20,3,3
O01683,31-08-2025,C0214,P008,South,8,20,1,1
O01684,25-10-2025,C0038,P001,East,7,10,4,5
O01685,09-04-2024,C0259,P002,South,7,20,5,4
O01686,18-10-2024,C0247,P005,West,9,5,6,4
O01687,07-03-2024,C0449,P005,North,1,0,3,5
O01688,13-06-2024,C0058,P007,North,6,10,5,5
O01689,28-05-2024,C0087,P005,West,3,10,1,2
O01690,16-10-2025,C0342,P009,South,6,0,7,5
O01691,25-02-2025,C0092,P002,North,6,20,2,5
O01692,27-09-2025,C0141,P007,South,3,10,4,3
O01693,23-06-2024,C0013,P003,West,10,10,4,1
O01694,12-08-2025,C0417,P002,South,1,10,7,4
O01695,19-03-2024,C0016,P010,South,10,10,4,1
O01696,03-09-2024,C0328,P003,East,1,20,6,1
O01697,16-05-2024,C0177,P006,East,1,10,4,2
O01698,18-09-2025,C0033,P003,North,7,15,5,2
O01699,30-11-2024,C0061,P006,West,5,10,2,1
O01700,22-07-2024,C0329,P001,North,8,20,5,1
O01701,23-05-2024,C0286,P006,South,5,0,5,2
O01702,06-11-2025,C0172,P009,North,6,15,3,5
O01703,11-02-2024,C0407,P005,South,6,0,6,4
O01704,17-05-2025,C0493,P004,North,1,20,6,5
O01705,05-11-2024,C0348,P002,West,1,10,5,4
O01706,06-12-2024,C0271,P007,West,6,15,7,2
O01707,05-10-2024,C0276,P007,East,6,5,4,4
O01708,15-03-2024,C0133,P004,South,8,10,5,1
O01709,28-09-2024,C0100,P010,East,5,5,3,2
O01710,29-01-2025,C0188,P001,North,9,20,7,4
O01711,18-05-2025,C0131,P005,West,7,0,5,1
O01712,02-11-2025,C0383,P001,East,1,15,3,3
O01713,02-06-2024,C0309,P009,East,8,10,6,4
O01714,05-12-2024,C0198,P008,West,3,20,5,1
O01715,24-07-2025,C0368,P008,North,8,20,1,2
O01716,07-04-2025,C0461,P005,East,1,15,3,2
O01717,14-08-2024,C0119,P003,West,9,0,4,4
O01718,24-04-2024,C0450,P004,South,10,10,5,4
O01719,21-07-2025,C0120,P002,South,9,15,3,4
O01720,25-11-2025,C0321,P003,West,7,0,2,4
O01721,02-08-2024,C0311,P005,North,10,20,1,4
O01722,08-08-2025,C0260,P003,East,2,15,5,5
O01723,30-04-2025,C0217,P004,West,1,0,3,1
O01724,04-03-2025,C0098,P009,South,7,0,2,2
O01725,26-04-2025,C0073,P002,East,3,5,7,1
O01726,11-03-2024,C0440,P001,North,2,20,4,2
O01727,08-11-2024,C0347,P005,East,8,0,2,2
O01728,16-03-2025,C0411,P004,West,9,0,4,3
O01729,28-08-2024,C0245,P004,South,7,20,5,4
O01730,17-03-2024,C0130,P002,East,10,10,3,2
O01731,20-03-2024,C0375,P004,North,8,0,5,3
O01732,04-06-2025,C0150,P002,East,1,5,1,3
O01733,06-08-2025,C0497,P009,West,7,0,5,4
O01734,22-02-2025,C0324,P002,South,6,0,3,2
O01735,20-11-2024,C0383,P009,East,5,20,4,1
O01736,09-02-2024,C0067,P005,East,6,10,2,4
O01737,25-08-2024,C0154,P008,North,6,10,5,5
O01738,16-06-2024,C0106,P003,West,9,5,4,3
O01739,20-08-2025,C0216,P009,North,8,0,1,3
O01740,04-09-2025,C0387,P006,West,7,15,3,1
O01741,25-06-2024,C0078,P007,West,6,10,4,1
O01742,14-06-2025,C0049,P003,South,9,0,5,2
O01743,15-05-2024,C0216,P008,East,1,15,6,2
O01744,01-03-2024,C0084,P003,North,8,15,4,1
O01745,19-01-2024,C0175,P002,South,7,5,3,4
O01746,07-05-2025,C0402,P009,South,5,0,6,3
O01747,25-09-2025,C0192,P003,North,5,20,7,3
O01748,08-11-2024,C0286,P001,North,5,10,4,1
O01749,12-04-2024,C0212,P010,South,10,15,2,2
O01750,28-08-2025,C0047,P009,South,6,10,4,4
O01751,04-03-2025,C0210,P007,North,4,0,2,4
O01752,06-07-2025,C0276,P004,North,3,10,7,2
O01753,23-06-2024,C0282,P003,North,4,20,6,2
O01754,03-03-2025,C0450,P001,North,1,5,3,4
O01755,20-06-2025,C0078,P009,North,4,10,1,3
O01756,15-05-2024,C0453,P008,East,10,0,6,4
O01757,15-11-2024,C0056,P008,South,1,20,2,2
O01758,20-02-2024,C0473,P010,West,8,0,6,4
O01759,18-01-2025,C0002,P010,North,8,0,6,4
O01760,11-10-2025,C0364,P008,South,5,0,5,3
O01761,18-01-2025,C0081,P006,North,5,5,2,4
O01762,15-10-2024,C0391,P007,South,5,20,1,2
O01763,25-04-2025,C0157,P010,South,2,0,6,2
O01764,23-04-2024,C0405,P004,South,5,10,3,1
O01765,07-05-2024,C0150,P006,West,1,20,7,2
O01766,31-07-2025,C0140,P001,North,4,15,7,1
O01767,29-01-2024,C0031,P004,East,5,20,1,1
O01768,21-11-2025,C0167,P003,West,10,0,3,4
O01769,06-04-2025,C0093,P004,East,2,5,2,3
O01770,20-02-2024,C0229,P007,South,5,20,4,3
O01771,12-04-2024,C0301,P007,South,6,5,5,3
O01772,27-06-2025,C0383,P007,East,7,20,1,5
O01773,25-11-2024,C0124,P009,West,6,15,5,2
O01774,10-04-2024,C0170,P005,East,5,10,3,5
O01775,27-10-2024,C0253,P005,North,5,0,2,4
O01776,10-06-2024,C0153,P005,East,5,5,7,3
O01777,17-07-2025,C0066,P007,East,1,0,2,1
O01778,24-11-2024,C0091,P002,East,3,10,3,3
O01779,01-11-2024,C0237,P005,South,4,5,6,1
O01780,16-02-2024,C0072,P005,North,1,10,7,5
O01781,06-11-2025,C0469,P003,West,9,10,3,3
O01782,12-06-2025,C0087,P005,North,4,0,7,4
O01783,13-11-2025,C0224,P003,East,3,10,2,4
O01784,15-11-2024,C0474,P009,West,10,15,6,5
O01785,23-12-2025,C0026,P003,East,5,20,1,3
O01786,12-09-2024,C0139,P002,North,5,20,3,2
O01787,03-06-2025,C0351,P008,West,9,20,1,1
O01788,19-03-2025,C0353,P005,South,4,15,4,2
O01789,12-01-2025,C0456,P009,East,5,10,4,4
O01790,15-02-2024,C0495,P005,North,2,20,4,1
O01791,18-09-2024,C0341,P001,East,5,15,3,3
O01792,23-08-2025,C0313,P008,South,4,15,7,1
O01793,25-12-2025,C0328,P001,North,8,0,7,3
O01794,21-03-2025,C0108,P003,West,1,10,3,1
O01795,24-10-2025,C0374,P002,South,3,0,6,3
O01796,20-04-2025,C0359,P005,West,9,5,5,5
O01797,19-06-2024,C0371,P001,South,2,15,7,3
O01798,13-10-2025,C0050,P007,North,8,0,1,2
O01799,22-05-2024,C0249,P002,East,8,5,1,3
O01800,10-06-2025,C0142,P001,East,5,0,6,2
O01801,14-02-2025,C0127,P007,West,7,0,3,4
O01802,03-03-2025,C0141,P010,West,2,10,4,1
O01803,26-06-2025,C0064,P002,West,4,10,5,3
O01804,11-01-2025,C0142,P004,West,4,0,2,3
O01805,26-11-2025,C0057,P007,South,10,0,4,1
O01806,21-12-2025,C0151,P004,East,6,10,4,5
O01807,05-12-2024,C0122,P007,East,8,15,2,2
O01808,12-04-2025,C0453,P007,North,6,20,7,4
O01809,02-10-2025,C0478,P003,South,10,15,1,5
O01810,28-04-2025,C0198,P005,South,4,15,1,5
O01811,30-07-2025,C0205,P006,South,4,15,2,1
O01812,20-12-2024,C0392,P005,East,4,15,5,5
O01813,26-01-2025,C0217,P004,East,2,5,7,4
O01814,05-08-2024,C0155,P001,South,4,20,7,5
O01815,13-05-2024,C0071,P003,East,3,15,1,3
O01816,08-04-2025,C0472,P001,South,9,10,6,3
O01817,29-05-2025,C0012,P005,West,5,10,1,2
O01818,07-05-2025,C0002,P005,South,9,10,2,5
O01819,17-02-2025,C0041,P004,South,4,5,2,3
O01820,24-06-2025,C0156,P003,North,1,5,7,5
O01821,11-07-2024,C0399,P009,North,8,5,1,1
O01822,18-04-2024,C0146,P002,West,6,20,2,3
O01823,10-04-2024,C0308,P004,South,1,15,1,5
O01824,22-11-2024,C0181,P007,South,1,20,6,2
O01825,21-07-2024,C0009,P007,South,1,10,2,3
O01826,27-09-2024,C0366,P003,South,1,0,5,3
O01827,12-04-2025,C0323,P008,South,10,0,4,5
O01828,25-02-2025,C0354,P002,West,2,5,1,4
O01829,24-07-2025,C0053,P004,South,5,5,2,1
O01830,02-05-2024,C0255,P008,West,10,10,3,1
O01831,14-07-2024,C0374,P002,East,8,5,4,1
O01832,21-03-2025,C0244,P003,West,2,10,3,4
O01833,30-07-2024,C0006,P004,East,6,5,6,3
O01834,23-09-2024,C0058,P004,North,5,15,5,2
O01835,29-03-2024,C0136,P003,West,6,15,1,3
O01836,05-02-2025,C0332,P008,North,7,10,5,5
O01837,16-03-2025,C0399,P007,East,10,20,1,4
O01838,10-03-2024,C0037,P008,East,7,5,1,5
O01839,31-10-2025,C0190,P009,North,3,10,2,1
O01840,06-02-2024,C0364,P007,South,6,0,3,4
O01841,22-10-2025,C0196,P010,East,1,20,7,4
O01842,20-02-2025,C0384,P007,North,6,0,3,5
O01843,22-03-2024,C0151,P007,West,1,10,3,5
O01844,09-10-2025,C0047,P004,West,7,10,1,1
O01845,28-01-2024,C0024,P005,East,6,15,6,3
O01846,04-04-2024,C0403,P002,South,7,10,2,4
O01847,20-06-2025,C0194,P008,East,6,0,7,4
O01848,27-11-2024,C0041,P005,South,7,0,3,4
O01849,20-04-2025,C0030,P007,South,3,5,3,3
O01850,26-09-2025,C0322,P006,North,10,20,7,3
O01851,21-06-2025,C0075,P001,East,4,15,6,3
O01852,05-06-2024,C0336,P001,South,6,10,4,2
O01853,20-09-2024,C0168,P009,North,10,20,4,2
O01854,29-09-2024,C0176,P005,East,9,0,2,5
O01855,17-05-2024,C0417,P004,South,7,10,1,2
O01856,26-09-2024,C0260,P010,East,10,20,6,5
O01857,05-10-2024,C0115,P005,East,4,15,3,4
O01858,06-04-2025,C0233,P002,North,1,5,5,4
O01859,04-05-2025,C0229,P007,West,7,0,5,5
O01860,07-05-2024,C0274,P008,West,8,20,7,5
O01861,13-04-2025,C0141,P004,North,2,0,3,3
O01862,29-10-2025,C0234,P009,East,8,15,4,3
O01863,23-11-2024,C0393,P006,North,1,15,4,1
O01864,27-06-2025,C0385,P006,East,6,15,4,4
O01865,15-01-2025,C0217,P002,South,4,20,3,1
O01866,28-06-2024,C0182,P004,South,10,10,5,4
O01867,31-10-2025,C0213,P007,East,1,15,5,4
O01868,16-04-2025,C0254,P006,East,3,10,2,3
O01869,02-05-2024,C0352,P001,West,4,15,7,3
O01870,28-07-2024,C0109,P001,South,8,15,4,5
O01871,19-06-2024,C0073,P006,North,3,0,4,5
O01872,05-07-2024,C0088,P001,East,7,15,4,4
O01873,22-09-2024,C0076,P002,East,9,15,1,3
O01874,26-04-2024,C0158,P006,North,2,5,4,5
O01875,30-03-2025,C0281,P004,South,9,0,5,1
O01876,15-11-2025,C0185,P008,West,7,20,3,1
O01877,17-01-2024,C0333,P001,North,6,5,7,5
O01878,27-06-2025,C0468,P006,South,1,15,6,1
O01879,16-08-2025,C0408,P008,North,5,20,2,2
O01880,11-11-2024,C0058,P001,South,3,15,3,5
O01881,27-01-2025,C0182,P008,West,9,20,1,2
O01882,24-10-2025,C0460,P009,East,8,20,6,4
O01883,29-03-2024,C0099,P001,East,6,10,6,1
O01884,24-02-2024,C0307,P006,East,6,10,6,3
O01885,11-04-2024,C0144,P006,East,1,10,5,4
O01886,18-07-2024,C0056,P007,East,6,15,3,1
O01887,13-03-2024,C0333,P004,North,4,20,1,2
O01888,06-12-2025,C0006,P002,South,10,5,6,5
O01889,05-03-2024,C0073,P003,West,8,20,2,4
O01890,16-11-2025,C0161,P010,East,3,15,6,4
O01891,10-02-2025,C0389,P009,East,7,15,5,2
O01892,09-08-2025,C0354,P005,North,8,20,2,5
O01893,04-08-2025,C0284,P008,East,6,20,6,1
O01894,09-09-2024,C0345,P001,West,8,15,4,1
O01895,26-03-2024,C0152,P005,West,6,15,4,4
O01896,03-10-2024,C0425,P005,South,2,20,7,5
O01897,12-10-2025,C0375,P004,South,9,5,4,2
O01898,03-07-2024,C0500,P010,North,7,15,7,2
O01899,15-03-2025,C0146,P009,East,4,10,2,2
O01900,20-10-2024,C0285,P009,East,7,15,4,5
O01901,07-03-2025,C0299,P005,West,1,10,7,2
O01902,21-12-2024,C0178,P004,East,5,5,6,3
O01903,07-02-2024,C0284,P009,East,7,0,7,3
O01904,17-06-2024,C0439,P003,East,8,20,6,4
O01905,09-11-2025,C0490,P010,East,3,10,7,1
O01906,28-02-2024,C0130,P009,South,4,15,1,2
O01907,15-10-2025,C0161,P003,West,5,10,4,5
O01908,09-07-2024,C0160,P006,North,8,10,1,5
O01909,16-11-2024,C0486,P001,North,9,5,7,5
O01910,15-07-2025,C0430,P002,South,5,15,1,4
O01911,16-12-2025,C0201,P006,East,1,20,2,3
O01912,16-12-2025,C0207,P010,East,3,0,6,4
O01913,20-11-2024,C0200,P003,North,3,0,3,2
O01914,06-10-2024,C0226,P003,South,9,0,4,5
O01915,14-10-2025,C0296,P008,South,6,5,3,2
O01916,17-03-2024,C0431,P010,North,5,10,2,3
O01917,23-04-2024,C0174,P006,North,5,0,7,2
O01918,16-02-2025,C0137,P009,East,6,20,2,5
O01919,11-03-2025,C0296,P005,South,8,10,6,5
O01920,14-06-2024,C0390,P004,South,10,20,3,2
O01921,24-02-2025,C0047,P006,South,3,10,3,3
O01922,17-05-2025,C0075,P009,East,4,20,5,1
O01923,07-02-2024,C0486,P009,South,9,10,7,3
O01924,31-01-2025,C0160,P008,North,6,15,4,1
O01925,17-03-2025,C0291,P005,South,7,10,2,3
O01926,19-10-2025,C0274,P006,North,2,10,6,3
O01927,26-02-2024,C0243,P001,West,6,10,1,3
O01928,24-01-2024,C0198,P009,East,7,20,7,2
O01929,10-01-2024,C0383,P004,South,1,20,5,4
O01930,01-09-2024,C0127,P007,West,5,5,4,4
O01931,14-03-2025,C0215,P004,East,10,20,2,1
O01932,18-10-2024,C0414,P010,South,1,15,1,1
O01933,27-09-2024,C0173,P005,East,6,0,5,1
O01934,13-01-2025,C0379,P006,West,7,5,2,5
O01935,28-01-2024,C0286,P006,East,7,0,1,1
O01936,06-03-2025,C0293,P006,East,2,15,2,1
O01937,20-01-2024,C0017,P006,South,5,20,2,4
O01938,31-10-2025,C0431,P005,East,6,10,4,1
O01939,20-07-2025,C0433,P010,South,10,20,6,1
O01940,06-11-2025,C0435,P005,North,10,5,6,4
O01941,24-02-2024,C0248,P006,East,1,5,5,1
O01942,14-04-2025,C0057,P010,North,7,15,6,1
O01943,13-05-2024,C0280,P010,East,10,0,7,2
O01944,28-11-2025,C0395,P008,East,8,20,7,5
O01945,29-06-2024,C0240,P009,East,9,15,6,3
O01946,17-05-2025,C0210,P009,West,5,10,4,5
O01947,02-09-2025,C0288,P005,West,5,10,1,5
O01948,19-01-2025,C0226,P004,East,10,10,3,4
O01949,08-10-2025,C0175,P001,South,1,15,1,3
O01950,20-03-2024,C0071,P003,West,8,0,1,1
O01951,26-09-2024,C0105,P002,South,1,5,6,2
O01952,12-08-2024,C0270,P009,North,6,5,3,5
O01953,02-12-2024,C0114,P009,West,9,0,7,1
O01954,28-05-2024,C0140,P005,East,7,10,5,2
O01955,16-07-2024,C0091,P006,West,4,15,4,3
O01956,22-03-2025,C0057,P002,East,1,0,5,4
O01957,18-05-2025,C0388,P007,West,3,10,3,1
O01958,31-01-2024,C0470,P009,East,1,0,2,4
O01959,30-05-2024,C0151,P001,West,9,5,6,3
O01960,24-09-2025,C0234,P009,East,10,5,3,5
O01961,07-08-2024,C0415,P009,South,2,20,1,3
O01962,06-10-2024,C0111,P006,North,8,10,3,4
O01963,27-04-2024,C0462,P009,East,5,0,6,4
O01964,08-12-2024,C0381,P009,North,7,0,5,4
O01965,22-10-2024,C0142,P003,North,9,20,6,5
O01966,24-11-2024,C0062,P010,South,2,0,6,4
O01967,02-02-2024,C0279,P007,East,3,5,1,4
O01968,22-01-2024,C0219,P005,West,8,15,1,1
O01969,28-01-2025,C0455,P002,West,5,0,5,3
O01970,21-09-2025,C0473,P007,South,5,10,7,2
O01971,02-11-2024,C0010,P004,North,3,0,3,3
O01972,09-07-2025,C0309,P001,West,3,15,3,4
O01973,30-06-2024,C0245,P005,East,9,10,3,2
O01974,14-03-2024,C0276,P001,South,1,5,1,5
O01975,05-05-2025,C0492,P003,North,9,5,3,3
O01976,26-03-2024,C0042,P009,South,10,15,4,5
O01977,12-11-2025,C0404,P008,South,4,20,6,5
O01978,24-12-2024,C0363,P004,North,8,5,1,1
O01979,16-08-2024,C0060,P010,South,3,0,6,2
O01980,13-08-2025,C0008,P004,North,3,20,4,2
O01981,25-11-2025,C0490,P010,East,2,10,1,4
O01982,29-12-2025,C0420,P008,East,1,5,7,1
O01983,22-09-2024,C0352,P010,West,5,20,1,5
O01984,16-03-2024,C0460,P006,West,7,10,5,1
O01985,04-04-2024,C0436,P007,West,9,0,2,5
O01986,02-12-2024,C0008,P004,West,7,20,7,2
O01987,07-08-2025,C0447,P002,South,7,5,4,5
O01988,13-06-2025,C0373,P010,West,1,10,6,1
O01989,27-09-2025,C0113,P005,South,7,10,6,2
O01990,06-01-2024,C0334,P003,West,7,0,2,5
